Topic,Title,Summary,URL,Revision ID
Sports,Sokol,"The Sokol movement (Czech: [ˈsokol], falcon) is an all-age gymnastics organization first founded in Prague in the Czech region of Austria-Hungary in 1862 by Miroslav Tyrš and Jindřich Fügner. It was based upon the principle of ""a strong mind in a sound body"". The Sokol, through lectures, discussions, and group outings provided what Tyrš viewed as physical, moral, and intellectual training for the nation. This training extended to men of all ages and classes, and eventually to women.
The movement also spread across all the regions populated by Slavic cultures, most of them part of either Austria-Hungary or the Russian Empire: present-day Slovakia, the Slovene Lands, Croatia, Serbia (SK Soko), Bulgaria, Poland (Sokół), Ukraine, Belarus. In many of these nations, the organization also served as an early precursor to the Scouting movements. Though officially an institution ""above politics"", the Sokol played an important part in the development of Czech nationalism and patriotism, which found expression in articles published in the Sokol journal, lectures held in the Sokol libraries, and theatrical performances at the gymnastic mass festivals called slets.",https://en.wikipedia.org/wiki/Sokol,1174789303
Sports,Shell Place,"Shell Place is a sports, recreation and mixed use complex in Fort McMurray, Alberta, which includes SMS Equipment Stadium, a multi-purpose stadium and performance venue, Legacy Dodge Field, a softball and baseball tournament facility, as well as a field house, badminton centre, non-profit and meeting spaces, and recreation trail.
Shell Place is a $127 million addition to the preexisting MacDonald Island Park. SMS Equipment Stadium has close to 5,000 fixed seats and is capable of holding over 20,000 people.The stadium hosted ""Northern Kickoff"", a June 13, 2015 season-opening exhibition game between the Canadian Football League teams Edmonton Eskimos and the Saskatchewan Roughriders, the first major sporting event held at the new facility as well as the most northerly outdoor professional football game in history. In a last-minute addition to the 2015 CFL schedule, the Toronto Argonauts also hosted a regular season home game against the Eskimos at Shell Place on June 27 of the same year.The North American Soccer League's FC Edmonton played two regular season games at Shell Place during the 2015 NASL season. On July 5, the host Eddies faced the San Antonio Scorpions for the Wood Buffalo Cup, named for the Regional Municipality of Wood Buffalo. On August 2, FC Edmonton played Canadian rivals Ottawa Fury FC.Due to the 2016 Fort McMurray Wildfire, the Fort McMurray Giants played their inaugural home games in Edmonton, and returned to Shell Place on June 29.",https://en.wikipedia.org/wiki/Shell_Place,1153013073
Sports,Federation Square,"Federation Square (colloquially Fed Square) is a venue for arts, culture and public events on the edge of the Melbourne central business district. It covers an area of 3.2 ha (7.9 acres) at the intersection of Flinders and Swanston Streets built above busy railway lines and across the road from Flinders Street station. It incorporates major cultural institutions such as the Ian Potter Centre, Australian Centre for the Moving Image (ACMI) and the Koorie Heritage Trust as well as cafes and bars in a series of buildings centred around a large paved square, and a glass walled atrium.",https://en.wikipedia.org/wiki/Federation_Square,1175614442
Sports,History of sport,"The history of sports extends back to the Ancient world in 70,000 BCE. The physical activity that developed into sports had early links with warfare and entertainment.Study of the history of sport can teach lessons about social changes and about the nature of sport itself, as sport seems involved in the development of basic human skills (compare play). As one delves further back in history, dwindling evidence makes theories of the origins and purposes of sport more and more difficult to support.
As far back as the beginnings of sport, it was related to military training. For example, competition was used as a mean to determine whether individuals were fit and useful for service. Team sports were used to train and to prove the capability to fight in the military and also to work together as a team (military unit).",https://en.wikipedia.org/wiki/History_of_sport,1169113565
Sports,Bids for the 2022 Commonwealth Games,"The city of Durban, South Africa was initially elected as the host for the 2022 Commonwealth Games on 2 September 2015, at a General Assembly in Auckland, New Zealand. It was reported in February 2017 however, Durban may be unable to host the games due to financial constraints. On 13 March 2017, the Commonwealth Games Federation (CGF) stripped Durban of their rights to host. On 21 December 2017, Birmingham was awarded for the 2022 Games as Durban's replacement host. Louise Martin, president of the Commonwealth Games Federation, made the official announcement at a press conference at the Arena Academy in Birmingham.",https://en.wikipedia.org/wiki/Bids_for_the_2022_Commonwealth_Games,1171239897
Sports,Masters Tournament,"The Masters Tournament (usually referred to as simply the Masters, or as the U.S. Masters outside North America) is one of the four men's major golf championships in professional golf. Scheduled for the first full week in April, the Masters is the first major golf tournament of the year. Unlike the other major tournaments, the Masters is always held at the same location: Augusta National Golf Club, a private course in the city of Augusta, Georgia.
Amateur golf champion Bobby Jones and investment banker Clifford Roberts founded the Masters Tournament. After his grand slam in 1930, Jones acquired the former plant nursery and co-designed Augusta National with course architect Alister MacKenzie. First played in 1934, the Masters is an official money event on the PGA Tour, the European Tour, and the Japan Golf Tour. The field of players is smaller than those of the other major championships because it is an invitational event, held by the Augusta National Golf Club.
The tournament has a number of traditions. Since the 1949, a green jacket has been awarded to the champion, who must return it to the clubhouse one year after his victory, although it remains his personal property and is stored with other champions' jackets in a specially designated cloakroom. In most instances, only a first-time and currently reigning champion may remove his jacket from the club grounds. A golfer who wins the event multiple times uses the same green jacket awarded upon his initial win unless he needs to be re-fitted with a new jacket. The Champions Dinner, inaugurated by Ben Hogan at the 1952 Masters Tournament, is held on the Tuesday before each Masters and is open only to past champions and certain board members of the Augusta National Golf Club. Beginning in 1963, legendary golfers, usually past champions, have hit an honorary tee shot on the morning of the first round to commence play. These have included Fred McLeod, Jock Hutchinson, Gene Sarazen, Sam Snead, Byron Nelson, Arnold Palmer, Jack Nicklaus, Gary Player, Lee Elder, and Tom Watson. Since 1960, a semi-social contest on the par-3 course has been played on Wednesday, the day before the first round.
Nicklaus has the most Masters wins, with six between 1963 and 1986. Tiger Woods won five between 1997 and 2019. Palmer won four between 1958 and 1964. Five have won three titles at Augusta: Jimmy Demaret, Sam Snead, Gary Player, Nick Faldo, and Phil Mickelson. Player, from South Africa, was the first non-American player to win the tournament, in 1961; the second was Seve Ballesteros of Spain, the champion in 1980 and 1983.
The Augusta National course first opened in 1933 and has been modified many times by different architects. Among the changes: greens have been reshaped and, on occasion, entirely re-designed, bunkers have been added, water hazards have been extended, new tee boxes have been built, hundreds of trees have been planted, and several mounds have been installed.",https://en.wikipedia.org/wiki/Masters_Tournament,1176650171
Sports,Galvão Bueno,"Carlos Eduardo dos Santos Galvão Bueno, known as Galvão Bueno (Portuguese pronunciation: [ɡawˈvɐ̃w̃ buˈenu]), is a Brazilian personality and commentator, where he hosted Brazil national football team matches, key Brazilian football championship matches, top sporting events and Formula One races.",https://en.wikipedia.org/wiki/Galv%C3%A3o_Bueno,1174394490
Sports,Wembley Stadium (1923),"The original Wembley Stadium (; originally known as the Empire Stadium) was a football stadium in Wembley, London, best known for hosting important football matches. It stood on the same site now occupied by its successor.Wembley hosted the FA Cup final annually, the first in 1923, which was the stadium's inaugural event, the League Cup final annually, five European Cup finals, the 1966 World Cup final, and the final of Euro 1996. Brazilian footballer Pelé once said of the stadium: ""Wembley is the cathedral of football. It is the capital of football and it is the heart of football"", in recognition of its status as the world's best-know football stadium.
The stadium also hosted many other sports events, including the 1948 Summer Olympics, rugby league's Challenge Cup final, and the 1992 and 1995 Rugby League World Cup finals. It was also the venue for numerous music events, including the 1985 Live Aid charity concert. In what was the first major WWF (now WWE) pay-per-view to take place outside North America, it hosted the 1992 SummerSlam.",https://en.wikipedia.org/wiki/Wembley_Stadium_(1923),1176994130
Sports,Aarhus,"Aarhus (, US also , Danish: [ˈɒːˌhuˀs] ; officially spelled Århus from 1948 until 1 January 2011) is the second-largest city in Denmark and the seat of Aarhus Municipality. It is located on the eastern shore of Jutland in the Kattegat sea and approximately 187 kilometres (116 mi) northwest of Copenhagen.
Dating back to the late 8th century, Aarhus was founded as a harbour settlement at the mouth of the Aarhus River and quickly became a trade hub. The first Christian church was built here around the year 900 and later in the Viking Age the town was fortified with defensive ramparts. The bishopric of Aarhus grew steadily stronger and more prosperous, building several religious institutions in the town during the early Middle Ages. Trade continued to improve, although it was not until 1441 that Aarhus was granted market town privileges, and the population of Aarhus remained relatively stable until the 19th century. The city began to grow significantly as trade prospered in the mid-18th century, but not until the mid-19th century did the Industrial Revolution bring real growth in population. The first railway line in Jutland was built here in 1862. In 1928, the first university in Jutland was founded in Aarhus and today it is a university city and the largest centre for trade, services, industry, and tourism in Jutland.
Aarhus Cathedral is the longest cathedral in Denmark with a total length of 93 m (305 ft). The Church of our Lady (Vor Frue Kirke) was originally built in 1060, making it the oldest stone church in Scandinavia. The City Hall, designed by Arne Jacobsen and Erik Møller, was completed in 1941 in a modern Functionalist style. Aarhus Theatre, the largest provincial theatre in Denmark, opposite the cathedral on Bispetorvet, was built by Hack Kampmann in the Art Nouveau style and completed in 1916. Musikhuset Aarhus (concert hall) and Det Jyske Musikkonservatorium (Royal Academy of Music, Aarhus/Aalborg) are also of note, as are its museums including the open-air museum Den Gamle By, the art museum ARoS Aarhus Kunstmuseum, the Moesgård Museum and the women's museum Kvindemuseet. The city's major cultural institutions include Den Gamle By, ARoS Aarhus Kunstmuseum, the Moesgård Museum, Gender Museum Denmark, Musikhuset Aarhus and Aarhus Theatre. Known as Smilets By (lit. City of Smiles) it is the Danish city with the youngest demographics and home to Scandinavia's largest university, Aarhus University. Commercially, the city is the principal container port in the country, and major Danish companies such as Vestas, Arla Foods, Salling Group, and Jysk have their headquarters there.

",https://en.wikipedia.org/wiki/Aarhus,1169957219
Sports,TEAMtalk 252,"TEAMtalk 252 was a short-lived UK national commercial sports radio station, based in Leeds in West Yorkshire with long wave transmission coming from the Clarkstown radio transmitter in Trim, County Meath in Ireland, formerly used by Atlantic 252.
Its 24-hour sports content included a popular news-based breakfast show, sports phone-ins, discussions and specialist programming.
The station was broadcast on 252 kHz Longwave across Ireland and the United Kingdom and was also available to listeners on Sky and online.",https://en.wikipedia.org/wiki/TEAMtalk_252,1149298484
Sports,Yoni,"Yoni (Sanskrit: योनि, IAST: yoni), sometimes called pindika, is an abstract or aniconic representation of the Hindu goddess Shakti. It is usually shown with linga – its masculine counterpart. Together, they symbolize the merging of microcosmos and macrocosmos, the divine eternal process of creation and regeneration, and the union of the feminine and the masculine that recreates all of existence. The yoni is conceptualized as nature's gateway of all births, particularly in the esoteric Kaula and Tantra practices, as well as the Shaktism and Shaivism traditions of Hinduism.Yoni is a Sanskrit word that has been interpreted to literally mean the ""womb"", the ""source"", and the female organs of generation. It also connotes the female sexual organs such as ""vagina"", ""vulva"", and ""uterus"", or alternatively to ""origin, abode, or source"" of anything in other contexts. For example, the Vedanta text Brahma Sutras metaphorically refers to the metaphysical concept Brahman as the ""yoni of the universe"". The yoni with linga iconography is found in Shiva temples and archaeological sites of the Indian subcontinent and southeast Asia, as well in sculptures such as the Lajja Gauri.",https://en.wikipedia.org/wiki/Yoni,1172888957
Sports,World Series,"The World Series is the annual championship series of Major League Baseball (MLB) in the United States and Canada. It has been contested since 1903 between the champion teams of the American League (AL) and the National League (NL). The winner of the World Series championship is determined through a best-of-seven playoff, and the winning team is awarded the Commissioner's Trophy.Prior to the AL and NL being split into divisions in 1969, the team with the best regular-season win–loss record in each league automatically clinched its league's pennant and advanced to the World Series, barring the rare tie necessitating a pennant playoff. Since then each league has conducted a League Championship Series (ALCS and NLCS) preceding the World Series to determine which teams will advance, while those series have been preceded in turn by Division Series (ALDS and NLDS) since 1995, and Wild Card games or series in each league since 2012. Until 2002, home-field advantage in the World Series alternated from year to year between the AL and NL. From 2003 to 2016, home-field advantage was given to the league that won that year's All-Star Game. Starting in 2017, home-field advantage was awarded to the league champion team with the better regular-season win–loss record. The World Series has been contested 118 times as of 2022, with the AL winning 67 and the NL winning 51.",https://en.wikipedia.org/wiki/World_Series,1176344094
Sports,Baptist Press,"Baptist Press (BP) is the official news service of the Southern Baptist Convention (SBC) and is headquartered in Nashville, Tennessee. Baptist Press is a ministry assignment of the executive committee of the Southern Baptist Convention.
Baptist Press is responsible for providing regular news releases about Southern Baptists, serving as the convention's press representative, and coordinating news operations for annual meetings of the Southern Baptist Convention. Baptist Press also provides news service to state Baptist papers.",https://en.wikipedia.org/wiki/Baptist_Press,1116958106
Sports,Cheltenham Gold Cup,"The Cheltenham Gold Cup is a Grade 1 National Hunt horse race run on the New Course at Cheltenham Racecourse in England, over a distance of about 3 miles 2½ furlongs (3 miles 2 furlongs and 70 yards, or 5,294 m), and during its running there are 22 fences to be jumped. The race takes place each year during the Cheltenham Festival in March.
The steeplechase, which is open to horses aged five years and over, is the most prestigious of all National Hunt events and it is sometimes referred to as the Blue Riband of jump-racing. Its roll of honour features the names of such chasers as Arkle, Best Mate, Golden Miller, Kauto Star, Denman and Mill House. The Gold Cup is the most valuable non-handicap chase in Britain, and in 2023 it offered a total prize fund of £625,000.",https://en.wikipedia.org/wiki/Cheltenham_Gold_Cup,1174821071
Sports,Winter Olympic Games,"The Winter Olympic Games (French: Jeux olympiques d'hiver) is a major international multi-sport event held once every four years for sports practiced on snow and ice. The first Winter Olympic Games, the 1924 Winter Olympics, were held in Chamonix, France. The modern Olympic Games were inspired by the ancient Olympic Games, which were held in Olympia, Greece, from 776 BC to 394 AD. The Baron Pierre de Coubertin of France founded the International Olympic Committee (IOC) 1,500 years later in 1894, leading to the first modern Summer Olympic Games in Athens, Greece in 1896. The IOC is the governing body of the Olympic Movement, with the Olympic Charter defining its structure and authority.
The original five Winter Olympic Sports (consisting of nine disciplines) were bobsleigh, curling, ice hockey, Nordic skiing (consisting of the disciplines military patrol, cross-country skiing, Nordic combined, and ski jumping), and skating (consisting of the disciplines figure skating and speed skating). The Games were held every four years from 1924 to 1936, interrupted in 1940 and 1944 by World War II, and resumed in 1948. Until 1992, the Summer Olympic Games and the Winter Olympic Games were held in the same year, and in accordance with the 1986 decision by the IOC to place the Summer Olympic Games and the Winter Olympic Games on separate four-year cycles in alternating even-numbered years, the next Winter Olympic Games after 1992 were held in 1994.
The Winter Olympic Games have evolved since their inception. Sports and disciplines have been added and some of them, such as alpine skiing, luge, short track speed skating, freestyle skiing, skeleton, and snowboarding, have earned a permanent spot on the Olympic program. Some others, including curling and bobsleigh, have been discontinued and later reintroduced; others have been permanently discontinued, such as military patrol, though the modern Winter Olympic sport of biathlon is descended from it. Still others, such as speed skiing, bandy and skijoring, were demonstration sports but never incorporated as Olympic sports. The rise of television as a global medium for communication enhanced the profile of the Games. It generated income via the sale of broadcast rights and advertising, which has become lucrative for the IOC. This allowed outside interests, such as television companies and corporate sponsors, to exert influence. The IOC has had to address numerous criticisms over the decades like internal scandals, the use of performance-enhancing drugs by Winter Olympians, as well as a political boycott of the Winter Olympic Games. Countries have used the Winter Olympic Games as well as the Summer Olympic Games to proclaim the superiority of their political systems.
The Winter Olympic Games have been hosted on three continents by thirteen countries. They have been held four times in the United States (1932, 1960, 1980, and 2002), three times in France (1924, 1968, and 1992) and twice each in Switzerland (1928 and 1948), Austria (1964 and 1976), Norway (1952 and 1994), Japan (1972 and 1998), Italy (1956 and 2006) and Canada (1988 and 2010). Also, the Winter Olympic Games have been held just once each in Germany (1936), Yugoslavia (1984), Russia (2014), South Korea (2018), and China (2022). The IOC has selected Italian cities of Milan and Cortina d'Ampezzo to host the 2026 Winter Olympics. As of 2018, no city in the Southern Hemisphere has applied to host the cold-weather-dependent Winter Olympic Games, which are held in February.
As of 2022, twelve countries have participated in every Winter Olympic Games – Austria, Canada, Finland, France, Great Britain, Hungary, Italy, Norway, Poland, Sweden, Switzerland and the United States. Also, Czechoslovakia participated in all Winter Olympic Games before its dissolution and its successors, Czech Republic and Slovakia have participated in all Winter Games thereafter. Six of these countries have won medals at every Winter Olympic Games – Austria, Canada, Finland, Norway, Sweden, and the United States. The only country to have won a gold medal at every Winter Olympic Games is the United States. Norway leads the all-time Olympic Games medal table for the Winter Olympic Games. When including defunct states, Germany (comprising the former countries of West Germany and East Germany) leads, followed by Norway, Russia (including the former Soviet Union), and the United States.",https://en.wikipedia.org/wiki/Winter_Olympic_Games,1171290215
Sports,Jorge Ramos (commentator),"Jorge Ramos is an Uruguayan sports commentator, who started out in the U.S. as a writer and editor in La Raza, a top Spanish-language newspaper based in Chicago. Before joining ESPN, he and Hernan Pereyra co-hosted Univision Radio’s national program, Locura por el Futbol.
Currently, Ramos has a 3-hour national live program on ESPN+. His program carries the hit name, 
Jorge Ramos y Su Banda. It previously broadcast simultaneously on TV and radio, Monday through Friday from 4pm to 7pm EST before moving to ESPN+ on November 9, 2020.

",https://en.wikipedia.org/wiki/Jorge_Ramos_(commentator),1147736143
Sports,Culture of Melbourne,"The culture of Melbourne, the capital of the Australian state of Victoria, encompasses the city's artistic, culinary, literary, musical, political and social elements. Since its founding as a British settlement in 1835, Melbourne has been culturally influenced by European culture, particularly that of the British Isles. During the 1850s Victorian gold rush and in the decades the immediately followed, immigrants from many other parts of the world, notably China and the Americas, helped shape Melbourne's culture. Over time, Melbourne has become the birthplace of a number of unique cultural traits and institutions, and today it is one of the world's most multicultural cities.
Traditionally acclaimed as Australia's ""cultural capital"", Melbourne topped the Economist Intelligence Unit's annual ranking of the world's most liveable cities throughout much of the 2010s, based in part on its cultural attributes.",https://en.wikipedia.org/wiki/Culture_of_Melbourne,1171969963
Sports,World Marathon Majors,"The World Marathon Majors (WMM) (known for sponsorship reasons as the Abbott World Marathon Majors) is a championship-style competition for marathon runners that started in 2006. A points-based competition founded on six major marathon races recognised as the most high-profile on the calendar, the series comprises annual races for the cities of Tokyo, Boston, London, Berlin, Chicago and New York. In addition, each edition of the series recognises and includes the results of the major global championship marathon held in that year, usually on a one-off lapped course. These races are the biennial World Athletics Championships Marathon, and the quadrennial Olympic Games Marathon.

",https://en.wikipedia.org/wiki/World_Marathon_Majors,1177110121
Sports,Paris bid for the 2008 Summer Olympics,"Paris 2008 was an unsuccessful bid for the 2008 Summer Olympics by the city of Paris and the French Olympic Committee. Paris previously hosted the 1900 Summer Olympics and the 1924 Summer Olympics. The bid made it to the final IOC vote, with Osaka being eliminated in the first round, but gained only 18 votes to Istanbul's 9, Toronto's 22 and Beijing's 56.

",https://en.wikipedia.org/wiki/Paris_bid_for_the_2008_Summer_Olympics,1089833795
Sports,Parc des Princes,"Parc des Princes (French pronunciation: [paʁk de pʁɛ̃s]) is an all-seater football stadium in Paris, France. It is located in the south-west of the French capital, inside the 16th arrondissement, near the Stade Jean-Bouin and Stade Roland Garros.The stadium, with a seating capacity of 47,929 spectators, has been the home of football club Paris Saint-Germain since 1974. Before the opening of the Stade de France in 1998, it was the home stadium of France's national football team and national rugby union team. The Parc des Princes pitch is surrounded by four covered all-seater stands, officially known as Tribune Borelli, Tribune Auteuil, Tribune Paris, and Tribune Boulogne.Conceived by architect Roger Taillibert and Siavash Teimouri, the current version of the Parc des Princes officially opened on 25 May 1972, at a cost of 80–150 million francs. The stadium is the third to have been built on the site, the first opening its doors in 1897 and the second in 1932.PSG registered its record home attendance in 1983, when 49,575 spectators witnessed the club's 2–0 win over Waterschei in the UEFA Cup Winners' Cup quarter-finals. However, the France national rugby union team holds the stadium's absolute attendance record. They defeated Wales, 31–12, in the 1989 Five Nations Championship in front of 50,370 spectators.",https://en.wikipedia.org/wiki/Parc_des_Princes,1176086518
Sports,2021 in Mexico,"This article lists events occurring in Mexico during the year 2021. The article lists the most important political leaders during the year at both federal and state levels and will include a brief year-end summary of major social and economic issues. Cultural events, including major sporting events, are also listed. For a more expansive list of political events, see 2021 in Mexican politics and government.",https://en.wikipedia.org/wiki/2021_in_Mexico,1167797262
Sports,Sports broadcasting contracts in the United Kingdom,"In the United Kingdom, sporting events are broadcast on several national television networks, as well as radio. Many of the sporting events are listed online or in different kind of apps. These apps are mainly designed by sport fans who want to have an easy way to find when a certain game or match is played, as well as when a race starts or which channel is broadcasting the olympic games etc.
Certain sporting events are protected by the Ofcom Code on Sports and Other Listed and Designated Events and must be broadcast live and free-to-air on terrestrial television in the UK.
Presently, free-to-air means a TV channel which is free and covers 98% of the population. According to Ofcom regulations, qualifying free-to-air channels are BBC One, BBC Two, ITV, Channel 4 and Channel 5.",https://en.wikipedia.org/wiki/Sports_broadcasting_contracts_in_the_United_Kingdom,1176961495
Sports,Grand Slam (tennis),"The Grand Slam in tennis is the achievement of winning all four major championships in one discipline in a calendar year. In doubles, a team may accomplish the Grand Slam playing together or a player may achieve it with different partners. Winning all four major championships consecutively but not within the same calendar year is referred to as a ""non-calendar-year Grand Slam"", while winning the four majors at any point during the course of a career is known as a ""Career Grand Slam"".The Grand Slam tournaments, also referred to as majors, are the world's four most important annual professional tennis tournaments. They offer the most ranking points, prize money, public and media attention, the greatest strength and size of field, and the longest matches for men (best of five sets, best of three for the women). The tournaments are overseen by the International Tennis Federation (ITF), rather than the separate men and women's tour organizing bodies, the Association of Tennis Professionals (ATP) and Women's Tennis Association (WTA), but both the ATP and WTA award ranking points based on players' performances in them.The four Grand Slam tournaments are the Australian Open in January, the French Open from late May to early June, Wimbledon in late June to early July, and the US Open in late August to early September, with each played over two weeks. The Australian and the United States tournaments are played on hard courts, the French on clay, and Wimbledon on grass. Wimbledon is the oldest tournament, founded in 1877, followed by the US in 1881, the French in 1891, and the Australian in 1905, but it was not until 1925 that all four were held as officially sanctioned majors.

",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),1175663614
Sports,2021 Major League Soccer season,"The 2021 Major League Soccer season was the 26th season of Major League Soccer (MLS), the top professional soccer league in the United States and Canada. The 2021 season included the addition of Austin FC as an expansion club, which took the league to 27 teams.
Due to the ongoing COVID-19 pandemic, the season was originally scheduled to begin on April 3, as opposed to the normal late February or early March start. This was later pushed back to April 16, the latest ever start to an MLS season, due to negotiations with the MLS Players Association for a new collective bargaining agreement. The regular season concluded on November 7. The 2021 MLS Cup Playoffs began on November 20, and concluded with MLS Cup 2021 on December 11.At the beginning of the season, COVID-19 cross-border restrictions imposed by the Canadian government has also made the Canadian teams to play their home matches in the United States from the start of the season, while also sharing stadiums with other American MLS teams. On July 14, MLS announced that a select Toronto FC and CF Montréal matches would be played in Canada while working with the Canadian government on how the matches were to be held. Nearly a week later, the MLS announced that the Canadian teams would play home matches in Canada in August 2021.The Columbus Crew were the defending champions, having defeated Seattle Sounders FC in MLS Cup 2020 but was eliminated from playoffs during the regular season, while the Philadelphia Union were the defending Supporters' Shield winners. The New England Revolution won their first Supporters' Shield, in the process breaking the record for most regular season points collected. New York City FC won their first ever MLS Cup, beating Portland Timbers in the decider.",https://en.wikipedia.org/wiki/2021_Major_League_Soccer_season,1167842688
Sports,Politics and sports,"Politics and sports or sports diplomacy describes the use of sport as a means to influence diplomatic, social, and political relations. Sports diplomacy may transcend cultural differences and bring people together. The use of sports and politics has had both positive and negative implications over history. Sports competitions or activities have had the intention to bring about change in certain cases. Nationalistic fervour is sometimes linked to victories or losses to some sport on sports fields.While the Olympics is often the biggest political example of using sports for diplomatic means, cricket and association football, as well as other sports in the global arena, have also been used in this regard. In the case of Apartheid, sport was used to isolate South Africa and bring about a major overhaul in the country's social structure. While ethnicity, race, social class and more can cause division, sports is also said to help blend differences. Additionally, numerous athletes have sought political office such as Imran Khan and George Weah, some of them unsuccessfully, on either the national level or the sub-national current. Some matches have also had national diplomatic incidents.",https://en.wikipedia.org/wiki/Politics_and_sports,1166900409
Sports,Cramton Bowl,"Cramton Bowl is a 25,000-seat stadium located in Montgomery, Alabama. Cramton Bowl opened in 1922 as a baseball stadium and has been home to Major League Baseball spring training and to minor league baseball. Today, however, its primary use is for American football.
It is the host of the annual Camellia Bowl and Montgomery Bowl for the NCAA Division I Football Bowl Subdivision (FBS); the FCS Kickoff, an annual season-opening game in the Division I Football Championship Subdivision; and of Montgomery's five high school squads. It was previously home to the former Blue–Gray Football Classic, a collegiate all-star game usually played on Christmas Day, the Alabama State Hornets football team, and hosted the first ever football game played under the lights in the South.",https://en.wikipedia.org/wiki/Cramton_Bowl,1121896953
Sports,Impact of the COVID-19 pandemic on sports,"The COVID-19 pandemic caused the most significant disruption to the worldwide sporting calendar since World War II. Across the world and to varying degrees, sports events were cancelled or postponed. The 2020 Summer Olympics in Tokyo were rescheduled to 2021. At the time, spectators had no games to watch and players no games to play. Only a few countries and territories, such as Hong Kong, Turkmenistan, Belarus, and Nicaragua, continued professional sporting matches as planned.",https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_sports,1175611809
Sports,History of ESPN on ABC,"Sports programming on the American Broadcasting Company is provided on occasion, primarily on weekend afternoons; since 2006, the ABC Sports division has been defunct, with all sports telecasts on ABC being produced in association with sister cable network ESPN under the branding ESPN on ABC. While ABC has, in the past, aired notable sporting events such as the NFL's Monday Night Football, and various college football bowl games (including, most prominently for a period, the Bowl Championship Series), general industry trends and changes in rights have prompted reductions in sports broadcasts on broadcast television (the BCS's successor, the College Football Playoff and national championship, air exclusively on ESPN).ABC is the broadcast television rightsholder of the National Basketball Association (NBA), with its package (under the NBA on ESPN branding) traditionally beginning with its Christmas Day games, followed by a series of Sunday afternoon games through the remainder of the season, weekend playoff games, and all games of the NBA Finals. ABC is the broadcast television rightsholder of the National Hockey League (NHL), with its package (under the NHL on ESPN branding). In this deal, ABC broadcasts up to 10 regular season games (mostly afternoon), the NHL All-Star Game and four Stanley Cup Finals. During college football season, ABC typically carries an afternoon doubleheader on Saturdays, along with the primetime Saturday Night Football. ABC also airs coverage of selected bowl games. The Saturday afternoon lineup outside of football season typically features airings of ESPN Films documentaries or other studio programs under the banner ESPN Sports Saturday, while Sunday afternoons usually feature either brokered programming, or encore and burn-off airings of ABC programs.",https://en.wikipedia.org/wiki/History_of_ESPN_on_ABC,1162094614
Sports,"Sebring, Florida","Sebring ( SEE-bring) is a city in south-central Florida, United States, nicknamed ""The City on the Circle"", in reference to Circle Drive, the center of the Sebring Downtown Historic District. It is the county seat of Highlands County, and is the principal city of the Sebring Metropolitan Statistical Area. As of 2022 United States Census estimates, the population is 11,379; however, the broader Sebring metropolitan area has a population of 105,618, making it the 21st largest metropolitan area in the state of Florida. The disparity in population between the city proper and the metropolitan area is due to the relatively small size of the annexed area of the city, with most all of the landmass west of Lake Jackson technically in unincorporated Highlands County Sebring is centered around Lake Jackson, with the Downtown Historic District directly on the waterfront. Due to its Florida scrub terrain, Lake Jackson has natural white sand beaches, and is a popular boating and swimming destination. Sebring is the home of the Sebring International Raceway, best known as the host of the 12 Hours of Sebring, an annual WeatherTech SportsCar Championship race that attracts fans and teams from around the world. Nearby Highlands Hammock State Park is a popular attraction, and was the first state park created in Florida. The city features a large 1768-acre airfield, the Sebring Regional Airport. Additionally, Sebring became a popular development and tourist destination of the 1920s, hailed as the ""Coral Gables of Central Florida"". Many grandiose Mediterranean buildings of that time period still exist within the city, the most notable being the Harder Hall Hotel and Resort.","https://en.wikipedia.org/wiki/Sebring,_Florida",1173363386
Sports,High-definition television in the United States,"High-definition television (HDTV) in the United States was introduced in 1998 and has since become increasingly popular and dominant in the television market. Hundreds of HD channels are available in millions of homes and businesses both terrestrially and via subscription services such as satellite, cable and IPTV. HDTV has quickly become the standard, with about 85% of all TVs used being HD as of 2018. In the US, the 720p and 1080i formats are used for linear channels, while 1080p is available on a limited basis, mainly for pay-per-view and video on demand content. Some networks have also began transmitting content at 1080p via ATSC 3.0 multiplex channels, with CBS and NBC affiliates being the main stations that transmit at 1080p.",https://en.wikipedia.org/wiki/High-definition_television_in_the_United_States,1171741486
Sports,Sport in Glasgow,"Sport plays an important role in the culture of Glasgow, the largest city in Scotland. Association football is particularly popular: Glasgow is known for the fierce Old Firm rivalry between Scotland's most successful clubs, Celtic and Rangers. The national stadium, Hampden Park, is located in the city and stages most home matches of the Scotland national team, as well as the finals of the Scottish Cup and Scottish League Cup. The Scottish Football Association (SFA) and Scottish Professional Football League (SPFL) are both also based at Hampden. The world's first official international match took place in Glasgow in 1872.
Glasgow was the host city for the 2014 Commonwealth Games, and was named European Capital of Sport in 2023.
The city also has professional teams in rugby union, basketball, speedway and formerly in American football.",https://en.wikipedia.org/wiki/Sport_in_Glasgow,1175567135
